ticker,n,base,std,ovs,mid,cross,green3,panic3,gapsoft,z11,wtop,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,cluster
TTWO,8867,0.287,4.501,0.322,0.435,0.453,0.304,0.553,-0.262,0.737,-2.284,0.035,0.148,0.166,0.017,0.267,-0.549,0.45,2
TVTX,8489,0.417,9.278,0.993,0.58,-0.51,-0.086,1.02,0.911,2.396,-1.574,0.576,0.163,-0.927,-0.503,0.604,0.494,1.979,3
TW,8866,0.111,3.876,-0.187,0.111,0.338,0.072,-0.536,-0.075,0.707,-0.334,-0.298,-0.0,0.227,-0.039,-0.647,-0.186,0.596,2
TWLO,8867,0.234,8.558,1.196,0.483,0.028,-0.092,0.914,0.088,0.783,-5.332,0.962,0.249,-0.206,-0.326,0.68,-0.146,0.549,3
TWST,8867,-0.552,10.463,0.129,-0.59,-0.727,-1.223,-0.059,-1.839,-0.453,-10.172,0.681,-0.038,-0.175,-0.671,0.493,-1.287,0.099,3
TXG,8867,-0.241,9.346,-1.524,0.172,-0.285,-0.644,-1.274,0.349,0.956,-3.459,-1.283,0.413,-0.045,-0.404,-1.033,0.589,1.196,0
TXN,8867,0.057,4.262,0.003,0.191,0.01,-0.068,0.006,-0.455,1.06,-0.707,-0.055,0.134,-0.047,-0.125,-0.051,-0.512,1.003,2
TXRH,8867,0.232,3.889,1.055,0.202,0.058,0.006,0.937,0.179,-0.571,-1.646,0.823,-0.031,-0.174,-0.226,0.704,-0.053,-0.803,2
U,8867,-0.43,10.839,-1.049,-0.493,0.0,-0.352,-1.327,-0.656,-0.226,0.306,-0.619,-0.063,0.43,0.077,-0.898,-0.226,0.204,0
UAL,8867,0.477,6.924,-0.283,0.772,1.191,0.474,-0.069,0.763,-0.359,-1.203,-0.76,0.295,0.714,-0.002,-0.545,0.287,-0.836,2
UBER,8867,0.113,6.285,1.146,0.022,-0.613,-0.422,0.923,-0.345,-0.071,-2.44,1.033,-0.091,-0.725,-0.534,0.81,-0.457,-0.183,3
UBSI,8819,0.085,3.873,0.039,0.234,0.184,-0.296,-0.073,-0.11,0.232,-0.732,-0.046,0.148,0.099,-0.381,-0.158,-0.195,0.147,2
UCTT,8123,0.323,8.734,-0.039,1.019,0.376,0.242,-0.413,0.034,-0.372,-2.043,-0.362,0.696,0.053,-0.081,-0.736,-0.289,-0.695,2
UFPI,8825,-0.054,4.573,-0.151,0.142,-0.144,-0.098,0.462,-0.184,-0.754,-5.305,-0.097,0.196,-0.09,-0.044,0.516,-0.13,-0.7,2
UFPT,5955,0.586,7.408,2.049,0.769,0.189,0.191,1.972,1.091,0.069,-1.604,1.463,0.182,-0.397,-0.395,1.386,0.505,-0.517,3
ULCC,6015,-0.731,9.113,-0.938,-0.372,-0.952,-1.27,-0.486,-0.183,-2.746,-6.236,-0.207,0.358,-0.221,-0.539,0.244,0.548,-2.015,3
ULTA,8867,0.387,4.775,0.703,0.255,0.769,0.125,0.676,0.954,-0.862,-0.987,0.315,-0.132,0.382,-0.262,0.289,0.567,-1.249,2
UMBF,8699,0.295,4.492,1.077,0.293,-0.117,-0.041,0.464,0.6,-0.025,-0.879,0.782,-0.002,-0.412,-0.336,0.169,0.305,-0.32,2
UNH,8867,0.252,4.765,0.36,0.289,0.337,0.37,0.489,0.106,-0.41,-2.778,0.107,0.037,0.085,0.118,0.237,-0.146,-0.663,2
UNIT,6607,-0.5,6.917,0.396,-0.686,-0.733,-0.742,0.399,-0.912,0.199,-2.802,0.897,-0.185,-0.232,-0.241,0.9,-0.412,0.699,3
UPBD,5817,-0.21,6.078,-0.087,-0.163,0.514,-0.123,0.015,0.329,0.285,-2.672,0.123,0.047,0.724,0.088,0.226,0.539,0.495,2
UPS,8867,0.123,4.048,0.456,0.369,0.073,-0.044,0.818,0.322,0.598,-0.214,0.334,0.246,-0.05,-0.166,0.695,0.2,0.475,2
UPST,8867,-0.647,14.657,-0.92,-1.235,-0.23,0.703,-1.334,-1.233,-3.674,-3.39,-0.273,-0.588,0.418,1.35,-0.687,-0.586,-3.026,1
UPWK,8867,-0.916,8.572,-0.762,-0.748,-1.449,-0.672,-0.449,-0.52,-1.982,-10.153,0.154,0.168,-0.533,0.244,0.467,0.397,-1.066,3
URBN,8867,0.126,6.053,1.314,0.723,0.387,0.09,0.661,-0.205,-0.665,-0.642,1.188,0.596,0.261,-0.037,0.535,-0.331,-0.791,2
URGN,3997,-0.311,14.439,1.244,-0.754,0.64,-0.499,1.253,-2.227,0.701,-8.278,1.555,-0.443,0.951,-0.188,1.564,-1.916,1.012,3
USB,8867,0.208,4.059,0.301,0.252,-0.016,-0.031,0.425,0.204,0.022,-1.129,0.093,0.044,-0.224,-0.24,0.216,-0.004,-0.187,2
USLM,3068,1.198,9.494,1.301,0.762,2.132,1.763,0.328,-1.383,1.994,-4.201,0.104,-0.436,0.935,0.565,-0.87,-2.581,0.796,0
UTHR,8867,0.282,4.663,1.02,0.402,0.105,-0.172,0.364,0.353,0.405,-1.92,0.737,0.12,-0.178,-0.454,0.081,0.071,0.123,2
V,8867,0.329,3.078,0.498,0.469,0.565,0.239,0.824,0.177,0.801,-0.721,0.17,0.14,0.237,-0.09,0.495,-0.152,0.472,2
VC,8845,-0.008,5.409,0.828,0.229,0.045,-0.077,0.837,-0.173,0.053,-1.375,0.836,0.237,0.053,-0.069,0.846,-0.164,0.061,2
VCEL,8370,-0.042,6.58,0.61,0.536,-0.367,-0.414,1.095,0.414,-0.022,-4.924,0.652,0.578,-0.325,-0.373,1.137,0.455,0.02,3
VCTR,7692,0.565,5.09,0.483,0.801,1.154,0.211,0.287,0.504,-0.568,-0.187,-0.082,0.236,0.589,-0.354,-0.277,-0.061,-1.132,2
VCYT,8857,-0.479,8.267,0.527,0.0,-0.877,-0.867,0.481,-1.014,-1.316,-5.254,1.006,0.479,-0.397,-0.388,0.96,-0.535,-0.836,3
VECO,7803,0.361,6.969,0.171,1.063,0.853,0.41,0.267,-0.231,0.0,0.571,-0.19,0.702,0.493,0.049,-0.094,-0.591,-0.361,2
VERA,5735,-0.037,14.733,1.522,-0.322,-0.504,0.26,0.977,0.766,-2.106,2.735,1.559,-0.284,-0.467,0.297,1.014,0.803,-2.069,3
VERX,6176,0.271,7.944,-0.46,0.641,0.348,-0.241,0.396,1.356,-0.921,0.348,-0.732,0.37,0.077,-0.512,0.125,1.085,-1.193,2
VIAV,8769,0.195,6.202,0.0,0.248,0.194,0.307,0.528,0.08,0.77,-2.671,-0.195,0.054,-0.0,0.113,0.333,-0.114,0.575,2
VICR,8184,0.441,10.708,0.308,0.722,0.738,0.102,-0.073,0.078,-0.714,-1.869,-0.133,0.281,0.296,-0.339,-0.515,-0.363,-1.156,0
VIR,8137,-0.783,9.951,-0.752,-0.82,-0.663,-0.659,-1.013,0.266,-0.733,-1.314,0.031,-0.037,0.12,0.124,-0.23,1.05,0.051,1
VITL,5820,0.051,9.247,-1.331,-0.394,-1.162,0.015,-1.465,-0.175,1.58,-1.311,-1.382,-0.445,-1.213,-0.035,-1.515,-0.226,1.53,2
VKTX,6646,-0.088,12.508,0.817,-0.055,-0.227,0.096,0.06,0.933,-4.107,-4.287,0.906,0.034,-0.139,0.184,0.148,1.022,-4.018,1
VLO,8867,0.643,5.169,0.541,0.603,0.595,0.554,0.66,0.482,1.675,-1.692,-0.102,-0.04,-0.048,-0.089,0.017,-0.161,1.032,2
VLY,8867,0.0,5.024,0.684,0.15,-0.374,-0.693,0.327,-0.657,-0.076,-2.242,0.684,0.15,-0.374,-0.693,0.327,-0.657,-0.076,2
VNDA,3188,-1.042,10.048,0.0,-0.379,-1.181,-2.098,0.333,-3.12,-2.481,-4.77,1.042,0.663,-0.139,-1.056,1.375,-2.078,-1.439,3
VNOM,8696,0.545,4.959,1.313,0.64,0.025,0.51,0.676,0.38,1.141,-0.559,0.768,0.095,-0.519,-0.034,0.131,-0.165,0.596,2
VRDN,7045,0.0,10.807,-0.271,0.044,-0.046,-0.21,0.177,-1.932,-1.472,-2.246,-0.271,0.044,-0.046,-0.21,0.177,-1.932,-1.472,0
VREX,4538,-0.746,8.089,-0.419,-0.573,-0.996,-1.018,-0.853,0.823,0.677,-5.67,0.327,0.173,-0.25,-0.272,-0.107,1.569,1.423,2
VRNS,8867,0.545,7.483,1.708,0.857,0.267,-0.154,2.137,0.15,-0.225,1.262,1.163,0.312,-0.278,-0.699,1.592,-0.395,-0.77,3
VRRM,8509,0.119,5.782,0.138,0.107,0.036,0.081,0.474,0.175,0.199,-4.237,0.019,-0.012,-0.082,-0.038,0.355,0.056,0.08,2
VRSK,8867,0.308,3.593,0.244,0.186,0.413,0.133,0.136,0.11,1.138,-4.441,-0.064,-0.122,0.104,-0.175,-0.173,-0.199,0.83,2
VRSN,8867,0.282,3.624,0.282,0.252,0.324,0.176,0.109,0.404,0.739,-0.958,-0.0,-0.03,0.042,-0.106,-0.173,0.122,0.457,2
VRTX,8867,0.422,3.822,0.847,0.361,0.353,0.34,0.661,0.354,0.762,-0.025,0.425,-0.061,-0.069,-0.082,0.239,-0.068,0.339,2
VSAT,8857,0.047,10.694,1.644,0.391,-0.011,-0.655,0.452,-0.951,-0.384,-7.518,1.597,0.344,-0.058,-0.702,0.405,-0.998,-0.431,3
VSEC,4729,1.255,8.045,0.735,1.961,1.426,1.526,1.498,0.264,1.958,1.487,-0.519,0.706,0.172,0.271,0.243,-0.99,0.703,2
VTRS,8867,0.103,4.872,0.103,0.088,0.285,0.0,0.509,-0.396,0.365,-1.027,-0.0,-0.016,0.182,-0.103,0.406,-0.499,0.261,2
VZ,8867,-0.093,3.184,0.232,0.108,-0.327,-0.171,0.097,-0.391,-0.758,-0.81,0.325,0.201,-0.234,-0.077,0.19,-0.297,-0.665,2
WABC,4667,0.0,4.731,-0.451,0.133,0.204,-0.228,0.254,-0.38,0.568,-2.946,-0.451,0.133,0.204,-0.228,0.254,-0.38,0.568,2
WAFD,8270,0.062,4.197,0.575,0.115,-0.392,-0.028,0.367,-0.152,0.065,-2.335,0.513,0.053,-0.455,-0.091,0.305,-0.214,0.003,2
WAY,3675,0.05,6.035,0.909,-0.032,-0.067,0.148,-0.175,-0.04,-0.371,0.588,0.859,-0.081,-0.117,0.098,-0.225,-0.09,-0.421,2
WBA,7277,-0.388,5.408,-0.171,-0.358,-0.667,-0.601,0.254,-0.945,0.439,-1.907,0.216,0.029,-0.279,-0.213,0.642,-0.557,0.826,2
WBD,7505,0.074,7.783,0.583,0.228,-0.309,0.0,0.567,0.084,0.846,-1.393,0.509,0.155,-0.383,-0.074,0.494,0.011,0.772,2
WDAY,8867,-0.119,5.579,0.745,-0.313,-0.105,-0.316,0.322,-0.452,-1.677,-4.717,0.864,-0.194,0.014,-0.197,0.44,-0.333,-1.558,2
WDC,8867,1.022,7.72,-0.642,1.412,1.414,0.999,0.181,0.797,1.94,-2.731,-1.664,0.39,0.392,-0.023,-0.841,-0.225,0.918,0
WDFC,8239,-0.257,4.419,0.342,-0.255,-0.213,-0.62,0.308,-0.351,-0.033,-3.855,0.6,0.002,0.044,-0.363,0.565,-0.094,0.225,2
WEN,8867,-0.508,4.131,0.138,-0.362,-0.705,-0.739,0.0,0.0,-0.947,-0.443,0.646,0.146,-0.197,-0.231,0.508,0.508,-0.439,2
WERN,8867,-0.115,4.24,0.347,0.0,-0.389,-0.224,0.461,-0.298,-1.69,-1.344,0.463,0.115,-0.273,-0.108,0.576,-0.183,-1.575,2
WFC,8867,0.5,4.304,0.137,0.334,0.768,0.437,0.067,-0.174,-0.071,-3.26,-0.363,-0.167,0.268,-0.063,-0.433,-0.675,-0.571,2
WFRD,8455,0.91,7.636,0.382,1.362,1.737,1.246,-0.12,1.476,1.117,-0.766,-0.529,0.452,0.827,0.336,-1.03,0.566,0.207,2
WGS,3981,1.087,15.397,1.668,1.667,1.099,0.752,0.629,1.087,1.659,-1.309,0.581,0.58,0.012,-0.335,-0.458,0.0,0.573,0
WINA,3958,0.917,6.905,1.198,1.234,0.889,0.091,1.258,-0.636,1.24,-7.473,0.281,0.318,-0.028,-0.826,0.341,-1.553,0.323,0
WING,8867,0.126,7.362,0.467,-0.438,-0.077,0.601,-0.722,0.718,0.034,-6.081,0.34,-0.564,-0.203,0.475,-0.848,0.591,-0.093,1
WIX,8867,-0.334,8.412,0.053,-0.598,-0.38,-0.733,-0.454,-0.233,-0.826,-3.354,0.387,-0.264,-0.046,-0.399,-0.12,0.101,-0.492,2
WLDN,3234,1.111,10.941,-0.283,0.658,1.819,1.121,-0.201,0.359,-0.317,0.709,-1.394,-0.453,0.708,0.009,-1.312,-0.752,-1.428,1
WM,8867,0.272,2.561,0.334,0.159,0.286,0.226,0.288,0.205,0.751,-1.553,0.062,-0.113,0.014,-0.047,0.015,-0.067,0.478,2
WMG,8863,0.0,5.024,-0.214,-0.216,-0.042,0.057,-0.295,-0.132,0.136,-1.78,-0.214,-0.216,-0.042,0.057,-0.295,-0.132,0.136,2
WMT,8867,0.489,3.118,0.656,0.556,0.778,0.424,0.619,0.768,0.34,-0.337,0.167,0.067,0.289,-0.065,0.13,0.279,-0.149,2
WOOF,3908,-0.201,7.023,0.203,-0.568,0.991,-1.25,-0.39,-1.183,1.305,-0.9,0.404,-0.367,1.192,-1.049,-0.189,-0.983,1.505,0
WPM,8867,0.624,5.207,1.315,0.125,0.94,0.686,0.476,1.075,0.266,-1.433,0.691,-0.5,0.316,0.062,-0.148,0.451,-0.358,2
WRLD,4404,0.906,10.439,0.047,0.74,1.338,0.715,0.213,0.906,0.829,-15.357,-0.86,-0.167,0.432,-0.192,-0.693,0.0,-0.077,0
WSBC,6720,0.029,4.891,0.34,-0.161,-0.231,-0.234,0.11,0.398,-0.271,-1.616,0.311,-0.19,-0.26,-0.263,0.081,0.369,-0.3,2
WSC,8867,0.122,5.893,0.191,-0.087,0.343,0.333,0.509,0.15,0.848,0.15,0.068,-0.209,0.221,0.211,0.387,0.028,0.725,2
WSFS,8140,0.11,4.775,-0.039,0.159,-0.337,-0.164,0.391,-0.099,-0.126,-1.885,-0.149,0.05,-0.447,-0.273,0.281,-0.209,-0.236,2
WTFC,8857,0.416,4.187,0.38,0.682,0.347,0.268,0.452,-0.064,0.894,-1.431,-0.037,0.265,-0.069,-0.148,0.036,-0.481,0.478,2
WTW,7946,0.31,3.323,0.964,0.458,0.22,0.045,0.855,0.479,0.754,0.168,0.654,0.148,-0.09,-0.265,0.545,0.169,0.444,2
WVE,3756,-0.98,14.112,0.446,-0.618,-0.892,-1.873,0.0,0.16,2.246,-0.974,1.427,0.362,0.089,-0.893,0.98,1.14,3.227,3
WW,4686,-2.246,13.944,-2.928,-0.864,-1.658,-2.692,-2.012,-2.79,-7.649,-9.625,-0.681,1.382,0.589,-0.446,0.234,-0.544,-5.403,0
WWD,8861,0.384,4.432,0.482,0.577,0.095,0.08,1.07,0.459,1.211,-1.865,0.098,0.193,-0.289,-0.304,0.686,0.076,0.827,2
WYNN,8867,-0.016,5.867,0.395,0.076,-0.455,-0.387,0.809,-0.343,-0.901,-4.672,0.411,0.093,-0.439,-0.371,0.825,-0.326,-0.885,3
XEL,8867,0.175,2.899,-0.066,0.388,0.164,0.047,0.175,0.044,0.767,-0.659,-0.241,0.213,-0.011,-0.128,0.0,-0.131,0.592,2
XENE,8373,-0.174,7.547,0.741,0.106,-0.104,-0.625,-0.076,-0.337,0.908,-3.535,0.915,0.281,0.07,-0.451,0.098,-0.162,1.082,2
XMTR,8376,0.339,11.987,1.208,-0.035,0.792,-0.095,1.629,-0.449,-0.025,-8.073,0.87,-0.374,0.454,-0.433,1.291,-0.787,-0.363,3
XNCR,7203,-1.06,8.506,-1.233,-1.993,-1.006,-0.236,-1.083,-0.012,-2.2,-3.279,-0.174,-0.934,0.054,0.824,-0.023,1.048,-1.141,1
XOM,8867,0.441,3.783,0.975,0.502,0.362,0.189,0.39,-0.056,0.843,1.016,0.534,0.061,-0.079,-0.252,-0.051,-0.497,0.402,2
XP,8867,-0.303,6.92,-0.289,-0.749,-0.217,0.054,-0.126,0.567,0.075,-5.045,0.014,-0.446,0.086,0.357,0.177,0.87,0.378,1
XPEL,7054,0.345,8.527,0.689,0.611,0.464,0.38,0.518,0.245,0.149,-3.496,0.344,0.266,0.119,0.035,0.174,-0.099,-0.195,2
XPEV,8867,-0.841,10.805,-1.13,-0.591,-0.226,-1.39,-1.176,0.202,0.49,-4.283,-0.29,0.25,0.615,-0.549,-0.335,1.043,1.331,0
XRAY,8867,-0.38,5.086,-0.064,-0.591,-0.382,-0.808,-0.3,-0.585,-0.353,-1.558,0.316,-0.211,-0.002,-0.428,0.08,-0.205,0.027,2
XRX,6389,-0.189,6.158,0.354,0.263,-0.206,-0.241,0.217,-0.145,0.46,-1.444,0.543,0.452,-0.017,-0.051,0.407,0.044,0.649,2
Z,8867,-0.441,7.374,-0.294,-0.288,-0.457,-0.808,0.09,-0.255,1.996,-5.36,0.147,0.153,-0.015,-0.367,0.532,0.186,2.437,0
ZBRA,8867,-0.018,5.651,-0.423,0.04,-0.257,0.256,-0.542,-0.041,0.204,-4.603,-0.406,0.058,-0.24,0.274,-0.524,-0.023,0.222,2
ZD,8352,-0.351,6.59,-0.693,-0.133,-0.081,-0.059,-0.611,-0.554,-0.598,-2.404,-0.341,0.218,0.27,0.292,-0.26,-0.203,-0.247,2
ZG,8862,-0.447,7.406,-0.17,-0.161,-0.319,-0.763,-0.101,-0.259,1.85,-4.019,0.277,0.286,0.128,-0.315,0.347,0.189,2.297,2
ZION,8867,0.434,5.722,1.077,0.337,0.263,0.189,0.638,-0.394,-0.418,-2.276,0.642,-0.097,-0.171,-0.245,0.204,-0.828,-0.852,2
ZM,8867,-0.389,6.014,0.29,-0.421,-0.425,-0.975,-0.153,-0.828,-0.533,-2.274,0.679,-0.031,-0.036,-0.586,0.236,-0.439,-0.144,2
ZNTL,4824,-1.159,11.397,-0.961,-0.664,-0.682,-2.019,-0.434,-2.585,-3.228,-0.656,0.197,0.495,0.477,-0.861,0.725,-1.427,-2.07,3
ZS,8867,0.263,7.757,0.137,-0.301,0.277,0.545,0.264,-0.052,0.597,-0.979,-0.126,-0.564,0.014,0.282,0.001,-0.315,0.333,2
ZTS,8867,0.04,4.244,0.502,0.084,0.193,-0.132,0.264,0.112,0.548,-2.884,0.462,0.044,0.154,-0.171,0.225,0.072,0.508,2
ZUMZ,5693,-0.689,8.119,0.502,-0.932,-1.678,-0.611,0.09,-0.17,1.81,-4.202,1.191,-0.243,-0.989,0.078,0.779,0.519,2.5,3
ZYME,6104,0.084,9.98,0.77,0.43,0.624,0.033,0.338,-0.791,-0.496,-6.184,0.686,0.346,0.54,-0.051,0.254,-0.875,-0.58,0
