ticker,n,base,std,ovs,mid,cross,green3,panic3,gapsoft,z11,wtop,r_ovs,r_mid,r_cross,r_green3,r_panic3,r_gapsoft,r_z11,cluster
MBLY,6544,-0.602,8.584,-0.554,-0.634,0.611,-0.692,-1.133,-1.884,0.051,-2.676,0.048,-0.031,1.214,-0.09,-0.531,-1.282,0.653,2
MBUU,6622,-0.551,6.816,0.616,-0.665,-0.62,-0.589,0.045,-1.59,-2.388,-1.505,1.168,-0.114,-0.069,-0.038,0.596,-1.039,-1.837,1
MC,8866,0.298,5.411,-0.161,0.478,0.708,-0.079,-0.126,-0.761,0.734,-2.232,-0.459,0.181,0.41,-0.377,-0.424,-1.058,0.437,2
MCB,4909,0.532,10.306,0.885,-0.198,0.333,0.819,1.414,1.125,1.497,-2.601,0.353,-0.73,-0.199,0.287,0.881,0.593,0.965,0
MCD,8867,0.095,2.454,0.051,0.187,0.25,0.056,-0.088,0.144,0.168,-0.553,-0.044,0.092,0.155,-0.039,-0.183,0.049,0.073,0
MCHP,8867,-0.081,6.042,0.525,0.188,-0.082,-0.168,0.961,-0.352,-0.592,-1.945,0.607,0.269,-0.001,-0.087,1.042,-0.27,-0.511,1
MCK,8867,0.576,3.424,1.186,0.772,0.583,0.365,1.056,0.583,1.168,-0.433,0.61,0.196,0.007,-0.211,0.48,0.007,0.593,0
MCO,8867,0.272,3.672,0.013,0.494,0.218,0.135,0.159,0.422,0.116,-5.377,-0.259,0.222,-0.054,-0.137,-0.113,0.15,-0.156,0
MCRI,4882,0.564,6.035,-0.34,0.708,1.159,0.559,-0.403,0.699,0.558,-4.111,-0.904,0.144,0.595,-0.005,-0.967,0.135,-0.006,2
MCS,3725,0.328,8.199,-0.951,0.074,0.731,1.66,-1.003,-0.042,-2.389,-0.31,-1.279,-0.254,0.403,1.332,-1.331,-0.371,-2.717,2
MCY,7557,0.293,5.3,0.539,0.364,0.444,0.437,0.017,0.378,0.838,-0.103,0.246,0.07,0.151,0.144,-0.276,0.084,0.544,0
MD,7442,-0.145,6.347,0.645,-0.261,-0.202,-0.382,0.394,-0.487,1.319,-1.99,0.789,-0.116,-0.058,-0.238,0.539,-0.343,1.463,0
MDB,8867,0.203,9.891,0.775,0.583,0.927,0.527,0.406,0.687,-0.286,-1.534,0.572,0.38,0.724,0.324,0.203,0.484,-0.489,2
MDGL,8650,-0.361,9.36,0.358,-0.127,-0.85,-0.678,-0.057,-0.261,0.313,-2.685,0.719,0.234,-0.489,-0.317,0.304,0.1,0.674,1
MDLZ,8867,0.141,2.727,0.137,0.207,0.192,0.266,0.163,0.45,0.427,-0.952,-0.004,0.066,0.051,0.125,0.022,0.309,0.285,0
MDT,8867,-0.133,3.052,-0.132,-0.113,-0.118,-0.078,-0.393,-0.042,0.058,-1.81,0.001,0.02,0.015,0.055,-0.26,0.091,0.192,0
MDU,8867,0.287,3.164,0.801,0.344,0.096,-0.023,1.033,0.0,0.051,-1.976,0.514,0.056,-0.191,-0.31,0.745,-0.287,-0.236,0
MDXG,3121,-0.127,11.317,-0.323,-0.706,-0.168,0.215,-1.689,1.552,0.036,-3.903,-0.196,-0.579,-0.042,0.341,-1.562,1.679,0.163,3
MEDP,8862,0.573,6.8,1.918,1.582,0.774,0.339,1.644,0.581,0.625,-7.846,1.346,1.009,0.201,-0.233,1.072,0.008,0.053,1
MEI,4754,-0.454,12.837,0.112,-0.211,-0.599,-0.435,0.459,-0.783,-0.186,-2.135,0.567,0.243,-0.145,0.019,0.913,-0.329,0.268,1
MELI,8867,-0.011,6.906,0.076,-0.006,-0.083,-0.317,0.212,-0.416,0.356,-3.224,0.087,0.006,-0.072,-0.306,0.223,-0.405,0.367,0
MEOH,8624,0.397,5.909,0.573,0.734,0.176,0.407,0.582,0.072,0.366,-5.532,0.176,0.336,-0.222,0.009,0.185,-0.325,-0.032,0
MET,8867,0.528,3.542,0.594,0.412,0.505,0.209,0.856,0.481,0.865,-0.728,0.066,-0.116,-0.023,-0.319,0.328,-0.047,0.337,0
META,7827,0.611,7.059,0.332,0.648,0.595,0.857,0.882,0.706,1.517,-1.341,-0.278,0.037,-0.015,0.247,0.272,0.096,0.906,0
METC,6801,-0.349,13.076,1.409,-0.48,-1.025,0.03,-0.434,-1.19,-2.208,-8.648,1.759,-0.131,-0.676,0.38,-0.084,-0.841,-1.858,1
MFA,8451,-0.096,4.553,0.116,-0.281,0.19,-0.096,0.41,0.193,0.26,-3.175,0.212,-0.185,0.286,-0.0,0.507,0.289,0.356,0
MFC,8867,0.627,3.269,0.697,0.679,0.695,0.862,0.795,0.623,0.504,-1.864,0.07,0.051,0.068,0.235,0.167,-0.004,-0.124,0
MFIC,3781,0.0,4.582,-0.205,-0.592,0.821,0.269,-0.579,0.981,0.842,0.433,-0.205,-0.592,0.821,0.269,-0.579,0.981,0.842,2
MGA,8867,0.02,4.848,0.404,0.048,-0.063,-0.037,0.481,0.608,-0.073,-4.109,0.384,0.028,-0.083,-0.057,0.461,0.588,-0.093,0
MGEE,5726,0.013,4.224,0.73,0.26,-0.189,0.22,0.489,0.172,0.351,-0.201,0.717,0.247,-0.202,0.208,0.476,0.159,0.338,0
MGM,8867,0.156,5.454,-0.042,0.339,0.679,-0.026,-0.118,-0.031,-0.309,-2.13,-0.198,0.183,0.523,-0.182,-0.274,-0.188,-0.465,2
MGNI,8798,-0.245,10.19,-0.44,0.329,-0.12,-0.162,0.32,-0.08,-0.652,0.567,-0.194,0.575,0.125,0.083,0.566,0.165,-0.406,0
MGPI,7064,-0.174,5.913,-0.344,0.009,-0.166,-0.28,-0.329,-0.436,0.137,-1.576,-0.171,0.183,0.008,-0.107,-0.156,-0.263,0.311,0
MGRC,6778,0.14,4.176,0.387,0.416,-0.133,0.273,0.38,-0.423,-0.065,-1.454,0.247,0.277,-0.273,0.133,0.24,-0.563,-0.205,0
MGY,8867,0.505,5.324,0.909,0.559,0.659,0.363,0.484,0.836,0.504,-2.96,0.404,0.054,0.154,-0.142,-0.021,0.332,-0.001,0
MHK,8867,-0.424,5.596,-0.109,-0.139,-0.085,-0.411,0.134,-0.902,-0.68,-2.971,0.316,0.285,0.339,0.014,0.559,-0.477,-0.256,0
MHO,8692,0.39,5.443,0.795,0.174,0.558,0.033,1.146,0.867,-0.112,-3.362,0.405,-0.216,0.168,-0.357,0.756,0.476,-0.502,0
MIDD,8867,0.152,4.904,0.42,-0.02,0.505,0.213,-0.243,-0.25,-0.425,-1.4,0.268,-0.172,0.353,0.06,-0.395,-0.403,-0.577,0
MIR,7774,0.4,6.757,1.44,0.143,0.128,0.656,-0.121,0.456,-0.118,-3.863,1.04,-0.257,-0.272,0.256,-0.521,0.056,-0.518,0
MIRM,7099,0.614,7.434,1.377,0.732,0.242,0.31,1.83,1.474,1.609,-0.018,0.763,0.118,-0.372,-0.304,1.216,0.86,0.995,0
MITK,4696,-0.355,8.735,0.57,0.216,-0.752,-1.171,0.724,0.07,1.317,-0.601,0.925,0.571,-0.397,-0.816,1.079,0.425,1.672,1
MKC,8867,-0.148,3.552,-0.331,-0.48,0.116,0.065,-0.473,-0.207,-0.218,-1.023,-0.183,-0.332,0.264,0.213,-0.325,-0.059,-0.071,0
MKL,8867,0.238,2.996,0.835,0.239,-0.018,-0.052,0.319,0.054,-0.092,-0.451,0.597,0.002,-0.256,-0.289,0.082,-0.184,-0.33,0
MKSI,8867,0.298,6.844,0.184,0.829,0.049,0.458,0.733,-0.638,1.819,-3.172,-0.114,0.531,-0.249,0.161,0.436,-0.936,1.522,0
MKTX,8867,-0.416,5.243,-0.644,-0.429,-0.506,-0.474,-0.387,-0.018,-0.182,-4.012,-0.228,-0.013,-0.09,-0.058,0.028,0.398,0.234,0
MLAB,4815,-0.563,8.651,0.329,-0.202,-0.867,-0.369,0.329,-1.871,-1.275,-5.748,0.892,0.361,-0.305,0.193,0.892,-1.309,-0.712,1
MLI,8707,0.619,4.653,0.253,1.205,0.462,0.273,0.732,0.854,0.52,-1.449,-0.366,0.586,-0.157,-0.346,0.114,0.236,-0.098,0
MLKN,7863,0.0,6.634,-0.12,0.162,0.702,-0.391,0.054,-0.073,0.125,-1.235,-0.12,0.162,0.702,-0.391,0.054,-0.073,0.125,2
MLM,8867,0.216,3.61,0.231,0.249,0.546,0.029,0.559,0.288,-0.292,-0.757,0.016,0.033,0.33,-0.187,0.343,0.072,-0.508,0
MLTX,5698,0.258,12.618,2.797,0.886,0.742,-0.284,1.964,0.184,0.359,-0.894,2.539,0.628,0.484,-0.542,1.706,-0.074,0.101,1
MLYS,3034,-0.663,14.795,1.25,-0.739,-0.502,-1.104,0.717,-0.291,0.864,0.708,1.912,-0.077,0.161,-0.442,1.38,0.371,1.527,1
MMI,4099,-0.235,6.684,0.561,-0.244,-0.306,-0.39,0.325,-0.974,-0.972,-3.207,0.796,-0.009,-0.071,-0.155,0.56,-0.738,-0.737,1
MMM,8867,-0.118,3.831,-0.061,-0.143,0.054,-0.138,0.289,-0.126,0.873,-1.282,0.058,-0.025,0.172,-0.02,0.407,-0.008,0.991,0
MMS,8839,0.0,3.914,0.013,0.133,0.152,-0.245,0.147,0.037,0.306,-2.056,0.013,0.133,0.152,-0.245,0.147,0.037,0.306,0
MMSI,8811,0.248,3.996,0.457,0.42,0.132,-0.014,0.909,0.087,0.402,-1.008,0.209,0.172,-0.116,-0.262,0.66,-0.162,0.153,0
MMYT,8226,0.243,6.809,1.321,-0.211,-0.813,0.176,1.524,1.555,-0.199,-1.601,1.077,-0.454,-1.057,-0.067,1.28,1.312,-0.442,1
MNDY,8817,-0.297,10.258,0.308,-0.297,-0.526,-0.974,-0.723,-0.26,-0.047,-8.61,0.606,0.0,-0.229,-0.676,-0.425,0.037,0.251,1
MNRO,8475,-0.541,6.149,-0.387,-0.408,-0.401,-0.309,-0.427,-0.763,-0.676,-1.206,0.153,0.133,0.14,0.232,0.114,-0.222,-0.135,0
MNST,8867,0.358,3.237,-0.022,0.586,0.476,0.396,-0.022,-0.144,-0.02,-0.84,-0.38,0.228,0.118,0.038,-0.38,-0.503,-0.378,0
MO,8867,0.288,3.026,0.597,0.418,0.02,0.353,0.283,0.165,0.433,-0.788,0.309,0.129,-0.268,0.065,-0.005,-0.124,0.144,0
MOD,7311,1.257,9.302,2.54,1.12,1.582,1.332,2.619,0.445,1.073,1.693,1.284,-0.137,0.325,0.075,1.362,-0.812,-0.184,0
MOH,8867,0.253,5.744,-0.335,0.118,0.232,-0.18,-0.1,0.154,0.926,-1.61,-0.588,-0.135,-0.02,-0.432,-0.353,-0.098,0.674,0
MORN,8659,0.078,4.602,0.084,-0.023,-0.079,-0.067,0.113,-0.392,0.101,-1.548,0.005,-0.101,-0.157,-0.145,0.035,-0.47,0.023,0
MOS,8867,0.111,5.857,0.071,0.199,0.384,0.0,0.058,0.156,-0.258,-1.862,-0.04,0.088,0.273,-0.111,-0.053,0.045,-0.369,0
MOV,3730,0.107,8.502,2.468,-0.213,0.541,0.825,1.383,0.013,-0.759,-2.779,2.361,-0.32,0.434,0.718,1.276,-0.094,-0.866,1
MP,8867,-0.092,9.654,-0.179,0.188,-0.413,-0.552,1.115,0.475,0.881,-9.093,-0.087,0.28,-0.321,-0.46,1.206,0.567,0.973,1
MPC,8867,0.821,4.75,0.925,0.503,0.731,0.934,1.009,0.372,1.684,1.448,0.104,-0.318,-0.09,0.113,0.188,-0.449,0.863,0
MPLX,8867,0.444,2.801,1.011,0.647,0.295,0.428,0.785,0.603,0.143,-0.881,0.567,0.203,-0.149,-0.015,0.341,0.16,-0.3,0
MPWR,8867,0.741,6.89,0.651,1.265,0.561,0.638,1.393,0.166,1.109,-5.365,-0.09,0.524,-0.179,-0.102,0.653,-0.575,0.369,0
MQ,8845,-0.313,8.34,1.256,-0.126,-0.252,-0.675,0.988,-2.146,0.836,-5.635,1.569,0.187,0.061,-0.362,1.301,-1.833,1.149,1
MRCY,8773,-0.019,6.511,-0.039,0.113,-0.466,-0.216,0.124,-0.126,0.054,-3.573,-0.019,0.132,-0.447,-0.197,0.144,-0.107,0.074,0
MRK,8867,0.104,3.516,-0.06,0.15,0.249,0.249,0.078,0.191,-0.406,-1.055,-0.165,0.046,0.145,0.145,-0.027,0.087,-0.51,0
MRNA,8867,-0.327,9.887,-1.176,0.193,-0.494,-0.477,-1.061,-0.331,-2.063,-4.828,-0.849,0.52,-0.167,-0.15,-0.734,-0.004,-1.736,2
MRTN,5788,-0.117,5.201,-0.423,-0.076,-0.516,-0.168,-0.416,0.099,0.655,-0.858,-0.307,0.04,-0.399,-0.051,-0.299,0.216,0.772,0
MRVI,6344,-0.626,9.789,0.096,-0.358,-0.217,-0.968,0.926,-1.866,-0.87,-6.65,0.722,0.269,0.41,-0.342,1.552,-1.239,-0.243,1
MRVL,8867,0.715,8.376,1.083,1.315,0.157,0.277,1.197,-1.022,-0.074,-4.478,0.368,0.599,-0.559,-0.439,0.481,-1.737,-0.789,1
MRX,3438,1.086,6.131,1.051,1.408,1.084,0.972,1.316,0.129,2.468,-0.339,-0.035,0.322,-0.002,-0.114,0.231,-0.957,1.382,0
MS,8867,0.44,4.121,0.319,0.599,0.69,0.361,0.741,0.469,0.141,-0.636,-0.121,0.159,0.25,-0.079,0.301,0.029,-0.299,0
MSA,8188,0.059,3.564,0.347,0.382,-0.167,0.278,0.546,0.182,-0.285,-0.791,0.288,0.323,-0.226,0.219,0.487,0.123,-0.344,0
MSCI,8867,0.108,4.165,0.321,0.296,-0.129,-0.418,0.061,0.594,-0.313,-1.316,0.213,0.188,-0.237,-0.526,-0.047,0.486,-0.422,0
MSDL,3346,-0.29,2.926,0.592,-0.183,-0.387,-0.667,0.603,0.049,0.672,-0.311,0.882,0.107,-0.097,-0.377,0.893,0.338,0.961,0
MSEX,5465,-0.272,5.59,-0.523,-0.357,0.057,-0.262,-0.338,-0.194,0.944,-2.758,-0.251,-0.085,0.329,0.01,-0.066,0.078,1.216,2
MSFT,8867,0.368,3.731,-0.095,0.365,0.459,0.208,0.535,0.461,0.202,-3.453,-0.463,-0.004,0.091,-0.161,0.167,0.093,-0.166,0
MSGE,8148,0.636,6.636,-0.155,0.885,0.752,1.123,-0.136,1.051,1.58,-10.414,-0.79,0.249,0.117,0.487,-0.772,0.415,0.945,2
MSGS,8609,0.24,3.698,0.551,0.292,0.317,0.293,0.278,-0.17,-0.043,-0.889,0.312,0.053,0.077,0.054,0.038,-0.41,-0.283,0
MSI,8867,0.558,3.137,0.202,0.625,0.372,0.534,1.164,0.608,0.545,-0.472,-0.356,0.068,-0.186,-0.024,0.606,0.05,-0.013,0
MSM,8866,0.228,3.371,0.56,0.432,0.273,-0.082,0.64,-0.071,0.686,-0.547,0.332,0.204,0.046,-0.31,0.412,-0.298,0.458,0
MSTR,8867,-0.283,12.887,-0.81,-0.528,0.125,-0.46,-1.334,0.0,0.204,-3.987,-0.527,-0.244,0.408,-0.177,-1.05,0.283,0.488,2
MT,8867,0.541,5.567,0.952,0.161,1.52,-0.213,0.776,0.538,0.178,-2.12,0.411,-0.38,0.978,-0.754,0.234,-0.004,-0.364,0
MTB,8867,0.286,4.131,0.148,0.219,0.375,0.347,0.088,0.072,0.376,-2.356,-0.138,-0.067,0.089,0.061,-0.198,-0.214,0.09,0
MTCH,8867,-0.291,5.851,-0.03,-0.322,-0.248,-0.51,-0.28,-0.776,0.34,-1.692,0.261,-0.031,0.043,-0.219,0.012,-0.484,0.632,0
MTD,8852,0.263,4.458,0.445,0.613,0.372,-0.218,0.975,0.731,0.603,-1.672,0.182,0.35,0.109,-0.482,0.712,0.468,0.339,0
MTDR,8867,0.39,6.658,1.11,0.233,0.47,0.258,0.707,0.633,0.469,-3.446,0.72,-0.157,0.08,-0.132,0.316,0.243,0.079,0
MTG,8867,0.518,3.483,0.555,0.552,0.368,0.521,0.547,0.813,0.232,-4.478,0.037,0.034,-0.151,0.002,0.029,0.295,-0.286,0
MTH,8867,0.047,5.388,-0.388,-0.057,-0.084,-0.101,0.108,0.035,0.187,-1.848,-0.435,-0.104,-0.131,-0.147,0.061,-0.012,0.14,0
MTN,8867,-0.199,4.243,0.639,-0.033,-0.314,-0.374,0.314,-0.744,0.055,-1.68,0.838,0.166,-0.115,-0.174,0.513,-0.545,0.254,0
MTRN,6783,0.613,6.492,1.19,0.934,0.42,0.263,1.321,1.065,0.594,-1.44,0.577,0.321,-0.193,-0.351,0.708,0.452,-0.02,0
MTSI,8859,0.628,6.067,0.571,1.085,0.516,0.29,0.928,0.364,0.817,-4.83,-0.057,0.457,-0.112,-0.338,0.3,-0.264,0.189,0
MTW,3058,-0.695,11.811,1.162,-1.298,-0.282,-1.464,-1.182,-0.69,-0.281,-7.357,1.857,-0.603,0.413,-0.769,-0.487,0.005,0.414,1
MTX,7134,0.194,4.539,0.691,0.383,0.141,-0.229,0.325,0.085,-0.668,-0.663,0.497,0.189,-0.053,-0.424,0.131,-0.109,-0.862,0
MTZ,8867,0.815,6.123,0.507,0.798,0.716,0.644,0.099,0.947,1.355,1.48,-0.308,-0.016,-0.099,-0.171,-0.715,0.132,0.541,0
MU,8867,0.57,8.018,0.043,0.418,0.632,0.393,0.452,0.932,1.735,-2.325,-0.527,-0.152,0.063,-0.177,-0.117,0.363,1.165,2
MUR,8867,0.479,6.414,0.195,0.905,0.58,0.488,0.032,1.142,0.842,-2.441,-0.284,0.426,0.101,0.009,-0.447,0.663,0.363,2
MUSA,8867,0.509,4.208,1.094,0.772,0.379,0.203,0.907,0.512,0.42,0.155,0.585,0.263,-0.131,-0.306,0.397,0.002,-0.089,0
MUX,4837,0.935,10.789,2.393,0.986,0.804,1.283,1.651,2.079,-1.225,-2.459,1.458,0.051,-0.131,0.348,0.716,1.144,-2.16,1
MWA,8698,0.173,4.235,0.159,0.356,0.143,-0.082,0.481,0.547,0.719,0.0,-0.014,0.183,-0.03,-0.255,0.308,0.374,0.545,0
MXL,8822,0.364,10.776,0.689,0.454,0.282,0.078,0.078,-0.385,2.082,-8.178,0.325,0.09,-0.082,-0.286,-0.286,-0.749,1.718,2
MYGN,7470,-0.584,8.218,0.151,-0.832,-0.528,-0.495,0.409,-1.199,-1.004,-2.005,0.736,-0.248,0.056,0.09,0.993,-0.614,-0.42,1
MYRG,7859,0.696,6.447,0.51,1.154,0.798,1.071,0.586,1.672,1.609,-2.654,-0.186,0.458,0.102,0.375,-0.11,0.976,0.913,0
NABL,4922,-0.37,6.671,0.164,0.0,0.08,-0.851,0.566,-1.017,-1.816,-2.564,0.533,0.37,0.45,-0.482,0.936,-0.647,-1.446,1
NAMS,3638,0.16,12.462,0.399,-0.169,0.076,-1.018,1.536,-0.537,1.815,0.417,0.239,-0.329,-0.084,-1.178,1.376,-0.697,1.655,1
NATL,4555,0.09,5.785,1.742,0.114,-0.422,-0.321,1.791,-1.136,-0.248,1.299,1.652,0.025,-0.512,-0.411,1.701,-1.225,-0.338,1
NAVI,8486,-0.06,4.852,0.359,-0.066,-0.116,-0.449,0.346,-0.905,-0.34,-0.848,0.419,-0.006,-0.056,-0.389,0.406,-0.845,-0.28,0
NBHC,5184,0.09,5.201,1.029,-0.284,-0.349,0.216,0.514,-2.07,-0.923,-3.25,0.938,-0.374,-0.44,0.126,0.424,-2.161,-1.014,1
NBIS,3072,2.302,15.479,4.948,2.256,0.181,2.38,8.771,2.797,2.578,-1.769,2.645,-0.046,-2.122,0.078,6.468,0.494,0.276,1
NBIX,8867,0.466,4.465,0.347,0.835,0.525,0.323,0.752,0.553,-0.048,-2.178,-0.12,0.369,0.058,-0.144,0.286,0.087,-0.515,0
NBR,8707,-0.013,9.714,-0.392,-0.138,-0.425,-0.375,-0.25,0.516,-0.057,-2.399,-0.379,-0.125,-0.412,-0.362,-0.237,0.529,-0.044,2
NBTB,5276,0.199,5.165,-0.126,0.144,-0.025,-0.224,-0.619,-0.164,0.317,-2.227,-0.325,-0.056,-0.224,-0.424,-0.818,-0.363,0.118,0
NCLH,8867,0.0,7.828,0.127,-0.149,0.301,0.491,-0.052,0.255,-1.182,-6.062,0.127,-0.149,0.301,0.491,-0.052,0.255,-1.182,2
NCNO,8848,-0.255,7.288,0.366,-0.115,-0.143,-0.728,0.133,-0.438,-0.936,-2.897,0.621,0.14,0.112,-0.473,0.388,-0.183,-0.681,1
NDAQ,8867,0.331,3.411,0.046,0.423,0.525,0.095,0.33,0.733,0.386,-1.241,-0.284,0.092,0.194,-0.236,-0.0,0.402,0.056,0
NDSN,8864,0.274,3.329,0.272,0.572,0.338,0.004,0.295,0.285,0.097,-1.352,-0.002,0.298,0.064,-0.27,0.021,0.011,-0.177,0
NE,8464,0.187,6.245,-0.389,0.321,-0.13,0.566,-0.614,0.935,0.112,0.734,-0.577,0.134,-0.317,0.379,-0.801,0.748,-0.075,0
NEE,8867,0.401,3.723,-0.083,0.317,0.445,0.166,0.19,0.709,0.779,0.581,-0.484,-0.084,0.044,-0.235,-0.211,0.308,0.378,0
NEM,8867,0.313,5.431,0.125,0.182,0.803,0.624,0.245,0.542,0.288,-1.851,-0.188,-0.132,0.49,0.311,-0.068,0.229,-0.025,2
NEO,8654,-0.552,9.673,0.208,-0.499,-0.547,-0.632,-0.074,-0.696,-1.721,-4.064,0.76,0.054,0.005,-0.08,0.479,-0.144,-1.169,1
NEOG,8617,-0.483,6.716,-1.393,-0.625,-0.55,-0.635,-0.542,-0.731,-0.822,-1.812,-0.911,-0.142,-0.068,-0.152,-0.059,-0.249,-0.34,2
NET,8867,0.651,10.051,1.583,0.373,0.506,1.097,1.335,0.173,0.246,-6.636,0.933,-0.278,-0.145,0.446,0.684,-0.478,-0.405,1
NEU,6850,0.843,4.042,1.134,0.894,0.83,0.609,0.743,0.981,0.489,-1.206,0.292,0.051,-0.012,-0.234,-0.1,0.138,-0.354,0
NEXT,5369,0.365,10.841,0.617,0.943,0.639,-0.807,-0.42,0.0,-1.316,-2.482,0.252,0.578,0.274,-1.172,-0.785,-0.365,-1.681,2
NFE,6763,-1.125,9.602,-0.206,-0.983,-1.376,-1.207,0.142,-0.814,-0.23,-3.393,0.919,0.141,-0.252,-0.082,1.266,0.31,0.894,1
NFG,8862,0.306,3.002,0.655,0.739,0.243,0.218,0.814,0.192,-0.153,-2.277,0.349,0.434,-0.063,-0.088,0.509,-0.114,-0.459,0
NFLX,8867,0.172,6.337,0.103,-0.12,0.411,-0.143,0.0,0.068,-0.84,-0.454,-0.07,-0.292,0.238,-0.315,-0.172,-0.105,-1.012,0
NG,4241,0.291,8.371,-0.615,1.005,0.0,-0.435,0.654,0.599,1.127,-5.111,-0.906,0.714,-0.291,-0.725,0.364,0.308,0.836,2
NGVT,8137,0.283,6.548,-0.302,0.268,0.278,0.258,0.318,0.308,0.401,-3.183,-0.585,-0.015,-0.005,-0.024,0.035,0.025,0.119,2
NHC,3108,1.179,6.576,1.979,1.794,1.128,1.043,1.344,-1.402,0.256,-2.047,0.8,0.615,-0.052,-0.136,0.165,-2.581,-0.923,0
NHI,8001,0.076,3.365,0.336,-0.152,0.122,0.054,0.497,0.156,-0.188,-5.176,0.26,-0.228,0.046,-0.022,0.421,0.08,-0.264,0
NI,8867,0.401,2.728,0.843,0.811,0.492,0.22,1.082,0.075,1.464,0.0,0.442,0.41,0.091,-0.181,0.681,-0.326,1.063,0
NJR,8852,0.143,2.835,0.664,0.294,0.086,0.055,0.517,0.276,0.327,-2.438,0.522,0.151,-0.057,-0.087,0.374,0.134,0.185,0
NKE,8867,-0.448,4.853,-0.888,-0.158,-0.493,-0.405,-0.84,-0.295,-0.466,-4.277,-0.44,0.29,-0.045,0.043,-0.392,0.153,-0.019,2
NKTR,5166,-0.725,17.25,-0.362,-1.964,-1.094,0.137,-1.578,2.38,-4.654,-10.417,0.364,-1.239,-0.369,0.862,-0.853,3.106,-3.928,3
